Time;Temp;RH;CO2
2022-11-01T01:00:00Z;24.19925;50.66625;473.5815
2022-11-01T02:00:00Z;24.207;50.39025;469.83575
2022-11-01T03:00:00Z;24.13966667;50.12133333;465.4136667
2022-11-01T04:00:00Z;23.952;49.72025;453.86225
2022-11-01T05:00:00Z;23.8045;49.2165;448.51075
2022-11-01T06:00:00Z;23.7375;49.01975;447.80975
2022-11-01T07:00:00Z;23.71975;48.851;444.2155
2022-11-01T08:00:00Z;23.6825;48.989;431.5165
2022-11-01T09:00:00Z;23.86133333;49.16633333;457.7676667
2022-11-01T10:00:00Z;24.0395;49.39;514.3935
2022-11-01T11:00:00Z;24.442;48.773;571.86975
2022-11-01T12:00:00Z;24.77725;47.4945;635.35375
2022-11-01T13:00:00Z;24.50566667;46.66033333;644.745
2022-11-01T14:00:00Z;24.744;45.1905;625.104
2022-11-01T15:00:00Z;24.29125;43.49875;544.826
2022-11-01T16:00:00Z;24.00075;44.29725;602.442
2022-11-01T17:00:00Z;23.77675;44.7925;671.716
2022-11-01T18:00:00Z;23.47675;45.8375;753.085
2022-11-01T19:00:00Z;23.32475;46.018;726.4915
2022-11-01T20:00:00Z;23.18125;46.4855;705.353
2022-11-01T21:00:00Z;22.912;46.85475;688.09475
2022-11-01T22:00:00Z;22.60225;46.7885;647.608
2022-11-01T23:00:00Z;22.33725;46.92125;605.1985
2022-11-02T00:00:00Z;22.19825;47.1095;576.63325
2022-11-02T01:00:00Z;22.06875;47.23325;555.077
2022-11-02T02:00:00Z;21.872;47.12575;540.8785
2022-11-02T03:00:00Z;21.70375;47.05525;521.20575
2022-11-02T04:00:00Z;21.53275;47.1635;510.39725
2022-11-02T05:00:00Z;21.43775;47.01975;499.6555
2022-11-02T06:00:00Z;21.312;46.8085;485.96475
2022-11-02T07:00:00Z;21.15775;46.6375;480.039
2022-11-02T08:00:00Z;21.008;46.6175;478.12625
2022-11-02T09:00:00Z;21.17825;46.935;516.8055
2022-11-02T10:00:00Z;21.84375;46.906;598.20825
2022-11-02T11:00:00Z;22.64425;46.673;653.82275
2022-11-02T12:00:00Z;22.9855;47.015;711.15075
2022-11-02T13:00:00Z;23.3575;47.329;819.36575
2022-11-02T14:00:00Z;23.7065;47.09975;913.2605
2022-11-02T15:00:00Z;23.75;47.116;940.4853333
2022-11-02T16:00:00Z;23.75525;47.23525;930.11975
2022-11-02T17:00:00Z;23.668;47.34975;864.89275
2022-11-02T18:00:00Z;23.769;47.4455;777.72775
2022-11-02T19:00:00Z;23.42675;47.904;615.2795
2022-11-02T20:00:00Z;23.07425;48.98475;531.197
2022-11-02T21:00:00Z;22.8105;49.79175;498.7725
2022-11-02T22:00:00Z;22.5135;50.25675;492.00425
2022-11-02T23:00:00Z;22.289;50.408;484.88925
2022-11-03T00:00:00Z;22.1055;50.5195;475.291
2022-11-03T01:00:00Z;21.939;50.621;472.5095
2022-11-03T02:00:00Z;21.767;50.60975;465.7775
2022-11-03T03:00:00Z;21.721;50.66925;456.5905
2022-11-03T04:00:00Z;21.58375;50.676;455.84925
2022-11-03T05:00:00Z;21.52275;50.605;455.011
2022-11-03T06:00:00Z;21.47325;50.49;452.3605
2022-11-03T07:00:00Z;21.32925;50.5055;449.064
2022-11-03T08:00:00Z;21.259;50.5935;447.22125
2022-11-03T09:00:00Z;21.25175;50.48475;462.42225
2022-11-03T10:00:00Z;21.51275;50.59975;505.39625
2022-11-03T11:00:00Z;21.69975;50.461;547.2235
2022-11-03T12:00:00Z;21.81975;50.918;620.15025
2022-11-03T13:00:00Z;22.27775;50.99325;729.7575
2022-11-03T14:00:00Z;22.916;50.90225;850.909
2022-11-03T15:00:00Z;24.031;49.6585;961.154
2022-11-03T16:00:00Z;24.298;48.941;1028.64725
2022-11-03T17:00:00Z;24.1395;48.80775;1081.044
2022-11-03T18:00:00Z;23.607;48.75225;1056.2
2022-11-03T19:00:00Z;23.089;48.55925;1023.4575
2022-11-03T20:00:00Z;22.7475;48.09625;992.9935
2022-11-03T21:00:00Z;22.48875;47.61175;960.01675
2022-11-03T22:00:00Z;22.261;47.369;915.48825
2022-11-03T23:00:00Z;22.12225;47.02425;873.72975
2022-11-04T00:00:00Z;22.00525;46.946;833.68675
2022-11-04T01:00:00Z;21.88925;46.80125;789.34125
2022-11-04T02:00:00Z;21.8645;46.56225;744.655
2022-11-04T03:00:00Z;21.7345;46.2225;707.15175
2022-11-04T04:00:00Z;21.46275;46.03825;688.46475
2022-11-04T05:00:00Z;21.1215;46.03625;664.96675
2022-11-04T06:00:00Z;20.8565;45.976;640.106
2022-11-04T07:00:00Z;20.70366667;45.904;615.8463333
2022-11-04T08:00:00Z;20.55;45.89475;599.02625
2022-11-04T09:00:00Z;20.486;45.93575;585.2405
2022-11-04T10:00:00Z;21.09625;44.95575;581.94375
2022-11-04T11:00:00Z;22.091;43.51275;581.58125
2022-11-04T12:00:00Z;22.96475;42.2505;573.38825
2022-11-04T13:00:00Z;23.82575;41.108;564.14775
2022-11-04T14:00:00Z;24.06766667;40.53166667;566.8733333
2022-11-07T17:00:00Z;20.979;57.28233333;915.8
2022-11-07T18:00:00Z;20.8885;57.0925;841.09975
2022-11-07T19:00:00Z;20.73675;56.774;707.707
2022-11-07T20:00:00Z;20.59325;56.82875;621.283
2022-11-07T21:00:00Z;20.4935;56.621;564.308
2022-11-07T22:00:00Z;20.2575;57.086;500.22625
2022-11-07T23:00:00Z;20.07475;57.38075;464.78625
2022-11-08T00:00:00Z;20.04075;57.04775;437.19225
2022-11-08T01:00:00Z;20.10325;56.478;423.8955
2022-11-08T02:00:00Z;20.234;55.982;409.863
2022-11-08T03:00:00Z;20.2475;55.82975;406.2345
2022-11-08T04:00:00Z;20.22625;55.6405;396.643
2022-11-08T05:00:00Z;20.289;55.44175;395.15125
2022-11-08T06:00:00Z;20.265;55.25125;390.6305
2022-11-08T07:00:00Z;20.2715;55.10725;391.42175
2022-11-08T08:00:00Z;20.24375;54.9815;385.4775
2022-11-08T09:00:00Z;20.21925;55.16725;404.4355
2022-11-08T10:00:00Z;20.60275;54.936;429.8185
2022-11-08T11:00:00Z;21.02275;54.182;457.3545
2022-11-08T12:00:00Z;21.69475;53.50375;526.76175
2022-11-08T13:00:00Z;22.70375;52.39525;599.794
2022-11-08T14:00:00Z;22.9575;51.28025;602.72
2022-11-08T15:00:00Z;23.286;50.9785;696.092
2022-11-08T16:00:00Z;23.4555;49.6065;716.3025
2022-11-08T17:00:00Z;23.205;48.09375;736.18325
2022-11-08T18:00:00Z;23.00675;46.746;728.7985
2022-11-08T19:00:00Z;22.9855;46.654;680.3375
2022-11-08T20:00:00Z;23.1665;46.803;622.56075
2022-11-08T21:00:00Z;23.21925;47.04825;585.12425
2022-11-08T22:00:00Z;23.0785;47.257;551.691
2022-11-08T23:00:00Z;23.13125;47.319;529.1295
2022-11-09T00:00:00Z;23.1245;47.31675;505.10375
2022-11-09T01:00:00Z;23.10375;47.30675;480.93925
2022-11-09T02:00:00Z;23.061;47.261;461.824
2022-11-09T03:00:00Z;23.0215;47.22325;447.69675
2022-11-09T04:00:00Z;23.03225;47.225;436.09525
2022-11-09T05:00:00Z;23.0695;47.09575;427.974
2022-11-09T06:00:00Z;23.07375;46.97475;422.5935
2022-11-09T07:00:00Z;23.13175;46.80375;418.1795
2022-11-09T08:00:00Z;23.14575;46.65875;413.65325
2022-11-09T09:00:00Z;23.279;46.83275;434.452
2022-11-09T10:00:00Z;23.583;46.70825;486.596
2022-11-09T11:00:00Z;23.7545;45.25025;529.44475
2022-11-09T12:00:00Z;24.17125;44.248;674.455
2022-11-09T13:00:00Z;24.45275;43.76225;774.137
2022-11-09T14:00:00Z;24.75975;44.301;793.1765
2022-11-09T15:00:00Z;24.53675;44.6385;723.281
2022-11-09T16:00:00Z;24.5345;45.47625;870.599
2022-11-09T17:00:00Z;24.4425;45.8925;927.28975
2022-11-09T18:00:00Z;24.0375;46.329;871.751
2022-11-09T19:00:00Z;23.59225;46.63975;787.62775
2022-11-09T20:00:00Z;23.304;47.0145;730.59725
2022-11-09T21:00:00Z;23.16625;47.0515;684.625
2022-11-09T22:00:00Z;22.9755;47.0855;641.0545
2022-11-09T23:00:00Z;22.86675;47.16025;601.56075
2022-11-10T00:00:00Z;22.7115;47.163;565.1035
2022-11-10T01:00:00Z;22.642;47.144;538.28525
2022-11-10T02:00:00Z;22.51;47.19;510.08
2022-11-10T03:00:00Z;22.47775;47.3925;491.268
2022-11-10T04:00:00Z;22.454;47.38925;471.152
2022-11-10T05:00:00Z;22.542;47.44075;457.68625
2022-11-10T06:00:00Z;22.61275;47.5305;447.752
2022-11-10T07:00:00Z;22.58075;47.74625;431.0785
2022-11-10T08:00:00Z;22.60325;47.905;420.63125
2022-11-10T09:00:00Z;22.66975;48.18675;427.84375
2022-11-10T10:00:00Z;22.818;49.3385;479.499
2022-11-10T11:00:00Z;23.20925;48.86;493.97025
2022-11-10T12:00:00Z;23.51775;48.81925;562.253
2022-11-10T13:00:00Z;23.57825;49.03825;607.1785
2022-11-10T14:00:00Z;23.7065;49.513;734.20475
2022-11-10T15:00:00Z;23.804;49.6035;778.355
2022-11-10T16:00:00Z;23.8005;49.72325;835.79375
2022-11-10T17:00:00Z;23.94475;49.7165;871.8895
2022-11-10T18:00:00Z;24.01666667;49.345;803.8293333
2022-11-10T19:00:00Z;23.7345;49.4565;737.453
2022-11-10T20:00:00Z;23.66775;49.47625;685.5015
2022-11-10T21:00:00Z;23.6785;49.21575;637.765
2022-11-10T22:00:00Z;23.59333333;49.30166667;594.8136667
2022-11-10T23:00:00Z;23.412;49.758;559.35325
2022-11-11T00:00:00Z;23.339;50.06275;537.312
2022-11-11T01:00:00Z;23.32875;50.3275;514.0195
2022-11-11T02:00:00Z;23.27275;50.382;502.7785
2022-11-11T03:00:00Z;23.24025;50.45025;488.412
2022-11-11T04:00:00Z;23.261;50.58425;480.68125
2022-11-11T05:00:00Z;23.191;50.63275;472.87725
2022-11-11T06:00:00Z;23.2445;50.6415;466.426
2022-11-11T07:00:00Z;23.2365;50.722;458.44425
2022-11-11T08:00:00Z;23.2365;50.6895;458.18425
2022-11-11T09:00:00Z;23.27275;51.00875;480.5555
2022-11-11T10:00:00Z;23.554;51.01225;533.1235
2022-11-11T11:00:00Z;23.69575;50.915;575.2845
2022-11-11T12:00:00Z;23.82925;51.0385;622.373
2022-11-11T13:00:00Z;23.99425;51.0725;645.46275
2022-11-11T14:00:00Z;24.02325;51.3645;690.79025
2022-11-11T15:00:00Z;24.25525;51.7185;739.06925
2022-11-11T16:00:00Z;24.39925;51.2355;747.8915
2022-11-11T17:00:00Z;24.40675;51.058;789.49575
2022-11-11T18:00:00Z;24.13625;50.8195;775.7455
2022-11-11T19:00:00Z;23.88525;51.122;739.24625
2022-11-11T20:00:00Z;23.738;51.296;715.81825
2022-11-11T21:00:00Z;23.6355;51.206;669.9325
2022-11-11T22:00:00Z;23.593;51.087;639.96725
2022-11-11T23:00:00Z;23.4795;50.85275;616.5245
2022-11-12T00:00:00Z;23.444;50.61275;594.26675
2022-11-12T01:00:00Z;23.304;50.29825;582.9695
2022-11-12T02:00:00Z;23.2025;50.00225;569.556
2022-11-12T03:00:00Z;23.10225;49.58725;558.4775
2022-11-12T04:00:00Z;23.0505;49.405;552.87225
2022-11-12T05:00:00Z;22.97825;49.2225;544.73925
2022-11-12T06:00:00Z;22.922;49.073;534.60875
2022-11-12T07:00:00Z;22.94625;49.055;527.29375
2022-11-12T08:00:00Z;22.8875;49.00325;520.60175
2022-11-12T09:00:00Z;22.96075;49.01975;512.84425
2022-11-12T10:00:00Z;23.0955;49.19275;504.219
2022-11-12T11:00:00Z;23.4835;49.1075;486.1115
2022-11-12T12:00:00Z;24.31575;48.30075;480.07875
2022-11-12T13:00:00Z;25.00325;47.2505;471.77225
2022-11-12T14:00:00Z;25.19375;46.9775;471.41975
2022-11-12T15:00:00Z;25.1195;47.11425;464.2515
2022-11-12T16:00:00Z;25.01275;47.51225;454.99625
2022-11-12T17:00:00Z;24.7425;47.84325;452.01825
2022-11-12T18:00:00Z;24.414;48.07;453.83
2022-11-12T19:00:00Z;24.12533333;48.258;453.4076667
2022-11-12T20:00:00Z;23.95125;48.4305;449.06925
2022-11-12T21:00:00Z;23.81125;48.681;445.027
2022-11-12T22:00:00Z;23.68525;48.858;445.672
2022-11-12T23:00:00Z;23.5575;48.9135;445.0545
2022-11-13T00:00:00Z;23.49533333;48.96833333;451.3843333
2022-11-13T01:00:00Z;23.444;49.2205;455.993
2022-11-13T02:00:00Z;23.4405;49.3675;451.82775
2022-11-13T03:00:00Z;23.476;49.4245;452.16
2022-11-13T04:00:00Z;23.47875;49.52425;453.4385
2022-11-13T05:00:00Z;23.472;49.6055;449.41425
2022-11-13T06:00:00Z;23.4375;49.68275;445.11325
2022-11-13T07:00:00Z;23.40275;49.779;442.8605
2022-11-13T08:00:00Z;23.4235;49.81825;441.7955
2022-11-13T09:00:00Z;23.392;49.794;443.726
2022-11-13T10:00:00Z;23.45875;49.8995;450.1665
2022-11-13T11:00:00Z;23.6285;49.89675;446.66875
2022-11-13T12:00:00Z;24.40675;49.09625;445.6405
2022-11-13T13:00:00Z;25.4475;47.39625;442.3995
2022-11-13T14:00:00Z;26.0065;46.2845;438.92
2022-11-13T15:00:00Z;25.7895;46.42325;438.86425
2022-11-13T16:00:00Z;25.513;46.7475;441.0255
2022-11-13T17:00:00Z;25.117;46.853;442.3163333
2022-11-13T18:00:00Z;24.623;46.88233333;441.8993333
2022-11-13T19:00:00Z;24.34;47.03925;445.33925
2022-11-13T20:00:00Z;24.0475;47.04425;447.36975
2022-11-13T21:00:00Z;23.941;46.93533333;452.726
2022-11-13T22:00:00Z;23.71975;47.00925;465.456
2022-11-13T23:00:00Z;23.6365;47.00025;469.4245
2022-11-14T00:00:00Z;23.48925;47.0475;473.018
2022-11-14T01:00:00Z;23.392;46.96325;480.1615
2022-11-14T02:00:00Z;23.2825;46.91925;477.307
2022-11-14T03:00:00Z;23.2435;46.93375;484.018
2022-11-14T04:00:00Z;23.26125;47.018;482.44425
2022-11-14T05:00:00Z;23.28525;47.1;475.4035
2022-11-14T06:00:00Z;23.26125;47.186;476.14525
2022-11-14T07:00:00Z;23.26875;47.2385;473.99825
2022-11-14T08:00:00Z;23.2685;47.4265;479.74225
2022-11-14T09:00:00Z;23.21325;47.6485;498.2805
2022-11-14T10:00:00Z;23.18775;48.79475;578.248
2022-11-14T11:00:00Z;23.36425;49.53475;639.15375
2022-11-14T12:00:00Z;23.3995;50.30725;691.5055
2022-11-14T13:00:00Z;23.71325;50.84175;780.27175
2022-11-14T14:00:00Z;24.24525;50.66925;840.6785
2022-11-14T15:00:00Z;24.65525;50.80625;975.7325
2022-11-14T16:00:00Z;24.76725;50.9945;1069.39625
2022-11-14T17:00:00Z;24.83425;51.17475;1222.35475
2022-11-14T18:00:00Z;24.65425;50.78975;1167.12225
2022-11-14T19:00:00Z;24.506;50.545;1085.965
2022-11-14T20:00:00Z;24.3425;50.42525;998.99
2022-11-14T21:00:00Z;24.17175;50.34875;938.43475
2022-11-14T22:00:00Z;23.91325;50.162;872.65975
2022-11-14T23:00:00Z;23.6075;49.90325;804.86225
2022-11-15T00:00:00Z;23.43075;49.54775;752.335
2022-11-15T01:00:00Z;23.22325;49.13425;712.11825
2022-11-15T02:00:00Z;23.043;48.73525;678.758
2022-11-15T03:00:00Z;22.89725;48.47975;639.136
2022-11-15T04:00:00Z;22.8875;48.3565;610.96525
2022-11-15T05:00:00Z;22.8415;48.3685;579.67125
2022-11-15T06:00:00Z;22.817;48.47475;551.49
2022-11-15T07:00:00Z;22.87325;48.6505;524.5855
2022-11-15T08:00:00Z;22.834;48.809;504.20725
2022-11-15T09:00:00Z;22.919;49.092;502.47475
2022-11-15T10:00:00Z;23.34975;50.72775;543.4715
2022-11-15T11:00:00Z;24.12075;51.66025;708.983
2022-11-15T12:00:00Z;24.6335;51.6545;827.471
2022-11-15T13:00:00Z;24.96;50.1325;1110.34425
2022-11-15T14:00:00Z;25.24925;50.0605;1053.707
2022-11-15T15:00:00Z;25.35475;50.28275;1181.20825
2022-11-15T16:00:00Z;25.193;50.776;1319.1265
2022-11-15T17:00:00Z;24.82375;51.41025;1377.011
2022-11-15T18:00:00Z;24.34725;51.56625;1321.37825
2022-11-15T19:00:00Z;23.98725;51.0325;1123.856
2022-11-15T20:00:00Z;23.71975;50.7935;1030.7745
2022-11-15T21:00:00Z;23.48025;50.51;940.10675
2022-11-15T22:00:00Z;23.16;50.12075;834.72225
2022-11-15T23:00:00Z;22.898;49.9915;775.19575
2022-11-16T00:00:00Z;22.68475;49.57325;729.56675
2022-11-16T01:00:00Z;22.5815;49.27975;677.6525
2022-11-16T02:00:00Z;22.502;49;652.54125
2022-11-16T03:00:00Z;22.394;48.7305;619.7465
2022-11-16T04:00:00Z;22.2495;48.3005;598.05675
2022-11-16T05:00:00Z;22.15666667;47.93566667;579.8216667
2022-11-16T06:00:00Z;22.12325;47.656;567.82675
2022-11-16T07:00:00Z;22.0595;47.59525;543.92
2022-11-16T08:00:00Z;22.0335;47.46475;526.853
2022-11-16T09:00:00Z;22.06875;47.659;525.18975
2022-11-16T10:00:00Z;22.3385;47.91925;572.7365
2022-11-16T11:00:00Z;23.3775;46.6545;599.513
2022-11-16T12:00:00Z;24.7065;44.82325;666.91525
2022-11-16T13:00:00Z;24.77725;44.11675;684.7905
2022-11-16T14:00:00Z;24.28725;45.31225;735.157
2022-11-16T15:00:00Z;24.0365;46.41675;846.06625
2022-11-16T16:00:00Z;24.10425;47.40025;1011.59175
2022-11-16T17:00:00Z;24.2345;46.95925;1004.48775
2022-11-16T18:00:00Z;23.878;47.41425;969.412
2022-11-16T19:00:00Z;23.45875;47.553;824.119
2022-11-16T20:00:00Z;23.22325;47.73275;761.85
2022-11-16T21:00:00Z;22.99675;47.56075;705.32075
2022-11-16T22:00:00Z;22.799;47.17725;620.55575
2022-11-16T23:00:00Z;22.56675;46.77675;552.21925
2022-11-17T00:00:00Z;22.39375;46.48325;504.71675
2022-11-17T01:00:00Z;22.22175;46.43825;481.53275
2022-11-17T02:00:00Z;22.215;46.32025;468.51525
2022-11-17T03:00:00Z;22.19775;46.291;458.15925
2022-11-17T04:00:00Z;22.092;46.2155;440.84875
2022-11-17T05:00:00Z;22.01525;46.36625;446.61075
2022-11-17T06:00:00Z;21.96275;46.3565;438.38625
2022-11-17T07:00:00Z;21.92075;46.40325;437.449
2022-11-17T08:00:00Z;21.87525;46.4295;430.62875
2022-11-17T09:00:00Z;21.77;46.537;443.984
2022-11-17T10:00:00Z;22.2275;46.8935;530.81075
2022-11-17T11:00:00Z;22.78175;46.18775;592.624
2022-11-17T12:00:00Z;23.1485;46.2255;696.676
2022-11-17T13:00:00Z;23.6565;45.764;796.839
2022-11-17T14:00:00Z;24.044;45.804;913.90775
2022-11-17T15:00:00Z;24.2025;45.76375;992.13175
2022-11-17T16:00:00Z;24.263;44.9215;979.49675
2022-11-17T17:00:00Z;23.95925;43.887;832.64075
2022-11-17T18:00:00Z;23.65275;43.7025;818.9275
2022-11-17T19:00:00Z;23.22925;43.9145;810.8715
2022-11-17T20:00:00Z;23.0355;44.2715;791.969
2022-11-17T21:00:00Z;22.75775;44.39175;745.092
2022-11-17T22:00:00Z;22.58875;44.496;692.904
2022-11-17T23:00:00Z;22.54875;44.471;651.05175
2022-11-18T00:00:00Z;22.38975;44.5345;612.2135
2022-11-18T01:00:00Z;22.285;44.4915;577.508
2022-11-18T02:00:00Z;22.21825;44.3625;560.536
2022-11-18T03:00:00Z;22.1445;44.24525;541.43575
2022-11-18T04:00:00Z;21.9945;44.11675;526.01475
2022-11-18T05:00:00Z;21.88575;43.9335;510.1035
2022-11-18T06:00:00Z;21.86775;43.842;494.9955
2022-11-18T07:00:00Z;21.77975;43.7625;480.91675
2022-11-18T08:00:00Z;21.6895;43.7485;477.222
2022-11-18T09:00:00Z;21.732;43.934;487.0165
2022-11-18T10:00:00Z;22.133;44.29675;552.391
2022-11-18T11:00:00Z;23.35675;43.35075;646.136
2022-11-18T12:00:00Z;24.96825;41.6785;744.664
2022-11-18T13:00:00Z;25.3765;40.7375;814.788
2022-11-18T14:00:00Z;24.69725;42.20325;911.7555
2022-11-18T15:00:00Z;24.41;43.1745;938.997
2022-11-18T16:00:00Z;24.20325;43.75525;957.573
2022-11-18T17:00:00Z;24.00825;43.959;1000.97325
2022-11-18T18:00:00Z;23.85075;44.292;1048.47725
2022-11-18T19:00:00Z;23.59275;43.86225;966.89275
2022-11-18T20:00:00Z;23.2085;43.69225;928.1425
2022-11-18T21:00:00Z;22.775;43.581;895.393
2022-11-18T22:00:00Z;22.4995;43.4405;844.0585
2022-11-18T23:00:00Z;22.40375;43.37925;787.7565
2022-11-19T00:00:00Z;22.22875;43.247;753.2595
2022-11-19T01:00:00Z;22.149;43.15425;721.684
2022-11-19T02:00:00Z;22.03725;43.0595;689.056
2022-11-19T03:00:00Z;21.89925;42.9715;654.83125
2022-11-19T04:00:00Z;21.858;42.82725;637.103
2022-11-19T05:00:00Z;21.81575;42.772;619.282
2022-11-19T06:00:00Z;21.7205;42.704;596.35925
2022-11-19T07:00:00Z;21.6685;42.65425;577.1505
2022-11-19T08:00:00Z;21.64025;42.7225;558.96175
2022-11-19T09:00:00Z;21.61825;42.6495;549.65575
2022-11-19T10:00:00Z;21.6895;42.65725;529.2165
2022-11-19T11:00:00Z;21.8505;42.787;523.9295
2022-11-19T12:00:00Z;22.7465;41.835;514.8575
2022-11-19T13:00:00Z;23.23975;41.2575;507.87575
2022-11-19T14:00:00Z;23.89475;40.444;501.7925
2022-11-19T15:00:00Z;23.7375;40.718;499.565
2022-11-19T16:00:00Z;23.45525;41.19125;512.2655
2022-11-19T17:00:00Z;22.98875;41.48325;527.41675
2022-11-19T18:00:00Z;22.60575;41.4395;536.16575
2022-11-19T19:00:00Z;22.1585;41.31675;537.25675
2022-11-19T20:00:00Z;21.83975;41.168;533.89125
2022-11-19T21:00:00Z;21.47025;41.185;524.9125
2022-11-19T22:00:00Z;21.29775;41.10175;520.577
2022-11-19T23:00:00Z;21.23525;40.995;525.5865
2022-11-20T00:00:00Z;21.1505;41.018;519.79375
2022-11-20T01:00:00Z;21.072;41.0685;516.085
2022-11-20T02:00:00Z;21.07175;41.1405;506.13725
2022-11-20T03:00:00Z;21.1145;41.242;502.241
2022-11-20T04:00:00Z;21.06125;41.371;491.6355
2022-11-20T05:00:00Z;20.9655;41.57075;481.25525
2022-11-20T06:00:00Z;21.0285;41.68125;475.3245
2022-11-20T07:00:00Z;21.0115;41.797;474.8595
2022-11-20T08:00:00Z;20.90675;41.916;468.7915
2022-11-20T09:00:00Z;20.9655;42.05975;469.21075
2022-11-20T10:00:00Z;21.1315;41.97525;463.1205
2022-11-20T11:00:00Z;21.946;41.36475;463.23975
2022-11-20T12:00:00Z;23.321;39.54975;456.3565
2022-11-20T13:00:00Z;24.10775;38.4075;453.452
2022-11-20T14:00:00Z;23.4275;39.26825;451.35475
2022-11-20T15:00:00Z;22.905;40.15425;446.0395
2022-11-20T16:00:00Z;22.659;40.5715;445.0285
2022-11-20T17:00:00Z;22.30175;40.90825;444.0225
2022-11-20T18:00:00Z;21.92475;41.1695;446.94375
2022-11-20T19:00:00Z;21.59025;41.1915;450.3325
2022-11-20T20:00:00Z;21.305;41.20275;450.979
2022-11-20T21:00:00Z;21.0995;41.1005;452.0925
2022-11-20T22:00:00Z;20.87775;40.9185;448.1005
2022-11-20T23:00:00Z;20.717;40.71675;444.185
2022-11-21T00:00:00Z;20.61025;40.55075;451.565
2022-11-21T01:00:00Z;20.464;40.45225;451.1655
2022-11-21T02:00:00Z;20.4435;40.297;447.04825
2022-11-21T03:00:00Z;20.37266667;40.14033333;447.07
2022-11-21T04:00:00Z;20.28575;40.048;443.24
2022-11-21T05:00:00Z;20.20875;39.9205;448.40575
2022-11-21T06:00:00Z;20.17275;39.8455;455.93625
2022-11-21T07:00:00Z;20.1635;39.92325;459.6425
2022-11-21T08:00:00Z;20.114;40.01875;454.662
2022-11-21T09:00:00Z;20.2535;40.9105;500.89025
2022-11-21T10:00:00Z;20.68375;41.81925;628.34
2022-11-21T11:00:00Z;21.33925;42.1235;732.964
2022-11-21T12:00:00Z;21.6785;42.86025;804.4145
2022-11-21T13:00:00Z;22.662;43.0185;973.42675
2022-11-21T14:00:00Z;23.13825;42.93125;999.62325
2022-11-21T15:00:00Z;23.547;42.821;1084.2245
2022-11-21T16:00:00Z;23.94925;42.818;1201.16875
2022-11-21T17:00:00Z;24.125;42.89225;1291.095
2022-11-21T18:00:00Z;24.02275;43.28375;1331.00525
2022-11-21T19:00:00Z;23.85725;43.00475;1234.58425
2022-11-21T20:00:00Z;23.6785;42.6955;1111.7775
2022-11-21T21:00:00Z;23.44825;42.26425;995.57475
2022-11-21T22:00:00Z;23.34275;41.74625;890.182
2022-11-21T23:00:00Z;23.1485;41.36125;813.143
2022-11-22T00:00:00Z;23.0455;41.04525;744.65475
2022-11-22T01:00:00Z;22.92875;40.75;683.9115
2022-11-22T02:00:00Z;22.85225;40.52125;641.82075
2022-11-22T03:00:00Z;22.76425;40.16775;612.33375
2022-11-22T04:00:00Z;22.7155;39.905;583.81975
2022-11-22T05:00:00Z;22.7215;39.738;558.8435
2022-11-22T06:00:00Z;22.69425;39.559;550.66525
2022-11-22T07:00:00Z;22.6235;39.378;532.2895
2022-11-22T08:00:00Z;22.5915;39.239;518.5955
2022-11-22T09:00:00Z;22.6055;39.18325;520.47025
2022-11-22T10:00:00Z;23.0815;39.5695;606.3775
2022-11-22T11:00:00Z;24.21225;38.82;699.14075
2022-11-22T12:00:00Z;25.52825;37.6405;788.52325
2022-11-22T13:00:00Z;26.31125;36.351;786.7325
2022-11-22T14:00:00Z;25.3195;36.09025;691.4055
2022-11-22T15:00:00Z;23.5255;38.9045;670.0415
2022-11-22T16:00:00Z;21.936;42.057;719.50075
2022-11-22T17:00:00Z;22.296;44.25775;1010.825
2022-11-22T18:00:00Z;23.48275;42.2545;1171.9665
2022-11-22T19:00:00Z;23.33525;41.85175;1121.87875
2022-11-22T20:00:00Z;23.01025;41.6;1061.395
2022-11-22T21:00:00Z;22.647;41.1655;980.92925
2022-11-22T22:00:00Z;22.172;41.215;941.2875
2022-11-22T23:00:00Z;21.966;41.12825;882.29275
2022-11-23T00:00:00Z;21.6395;41.26625;804.4975
2022-11-23T01:00:00Z;21.44125;41.70025;755.38225
2022-11-23T02:00:00Z;21.30175;41.82625;716.34825
2022-11-23T03:00:00Z;21.0975;41.63475;688.2925
2022-11-23T04:00:00Z;20.84325;41.36375;660.70675
2022-11-23T05:00:00Z;20.66075;41.4545;624.632
2022-11-23T06:00:00Z;20.5855;41.55175;589.297
2022-11-23T07:00:00Z;20.6205;42.0155;557.907
2022-11-23T08:00:00Z;20.635;42.49875;536.40325
2022-11-23T09:00:00Z;20.8225;43.206;526.86475
2022-11-23T10:00:00Z;21.2405;43.709;541.00325
2022-11-23T11:00:00Z;22.44925;43.36575;640.68425
2022-11-23T12:00:00Z;23.97425;42.2815;749.99425
2022-11-23T13:00:00Z;24.9915;41.31475;879.7595
2022-11-23T14:00:00Z;24.88;41.82375;927.46775
2022-11-23T15:00:00Z;24.64825;42.56475;1006.2375
2022-11-23T16:00:00Z;24.287;43.51825;1083.28225
2022-11-23T17:00:00Z;23.8465;44.58475;1178.89825
2022-11-23T18:00:00Z;23.52625;44.77775;1116.1805
2022-11-23T19:00:00Z;23.18375;44.53875;1015.35775
2022-11-23T20:00:00Z;22.8865;44.24725;905.4745
2022-11-23T21:00:00Z;22.677;44.07125;817.8735
2022-11-23T22:00:00Z;22.4115;43.94075;752.49525
